,y
58035,1623.057923469276
6510,1663.7579232901162
9304,1709.8541909968385
76268,1623.6086442778974
195633,1649.676603414785
46924,1658.1408926107638
43643,1676.7342555533758
65977,1658.2691550069153
127743,1582.310350155539
121163,1700.9450159468165
168910,1583.375519009517
112578,1583.9409665099172
99224,1608.802549748456
158854,1632.053990395653
189266,1638.3585048159923
95011,1644.4106379389048
105356,1622.105320564564
113393,1621.7011378406687
88943,1632.8134565366938
55253,1597.4081691920794
17937,1625.4623436476809
84271,1665.4105601321974
72319,1624.3934934361898
96352,1620.523516050284
35343,1662.0267533472145
20201,1615.9165925432935
1498,1623.9802387631687
147879,1593.5587807550037
69949,1671.9924277412715
45336,1629.378983794051
106170,1656.8069376901235
31945,1617.6222793852064
156988,1676.6016842344254
6187,1610.0657032934107
185457,1611.1076757601938
75928,1627.0843491399903
103496,1584.7998892618448
167708,1643.3982784550924
199478,1646.3897930874934
13234,1622.6125504733889
26291,1624.931613598568
1760,1605.000366372915
113489,1601.0736419441712
190885,1607.0109988958136
183045,1654.1259430976943
80916,1667.8883373776
126809,1594.4821524069798
142113,1598.883532814481
33822,1635.8147041247662
34240,1712.3789468936602
6805,1680.2314877206982
147299,1618.602440986184
158196,1802.1598949578463
37688,1683.9376369922488
49923,1771.5313633349588
145875,1649.414549614482
140810,1721.7379069190863
104358,1614.0030513690706
32246,1622.1436855658892
123154,1637.9227249748487
194701,1610.9308422197118
131945,1812.1452134686176
158905,1627.4485350934133
110332,1696.7224604342882
126215,1619.1898108499026
165500,1757.6903526381625
68145,1619.1445186249498
24005,1636.416835899006
180755,1609.4561666577254
164986,1627.528998719996
99007,1689.6671923770623
62296,1605.870938940609
101005,1649.3913964706214
67506,1684.170076743829
105208,1649.0460358093355
168313,1705.3652050557232
51897,1688.1428201527106
54539,1747.7095787634253
11130,1601.3776735643928
184105,1744.3044443610077
76710,1634.949993331179
79046,1608.9038939246848
1069,1659.5561532864251
29588,1603.1000913725231
167893,1744.7917628525136
126339,1608.4190183718945
19100,1649.851907761239
96459,1741.6900372772309
180539,1668.8821811939144
86903,1658.7532694094073
143446,1736.2679847711086
114388,1676.2389169074993
15042,1632.8741293504218
10631,1685.6081757321936
61860,1655.1735356980075
40186,1642.420878019485
176454,1602.3781912088675
80733,1568.3366446713578
65757,1757.625777809042
65241,1607.1917411293468
69526,1606.2934846282062
166385,1633.3618554682046
63632,1639.5779469258796
113791,1727.3371484379777
155136,1614.4457475006668
77929,1616.7148713881777
8179,1601.1638820359776
167475,1600.278943051774
133341,1638.3611534819677
71645,1662.3558689535423
182793,1676.920380426184
49174,1615.9013184191608
102807,1642.9112812383323
185122,1677.8813212025282
93658,1605.1118409844885
35960,1656.8522164970825
118642,1696.3153470471648
185723,1635.9511753606916
182182,1639.0822926127216
145279,1613.8767064814083
78026,1689.0211065723518
60989,1740.0435840886264
104032,1616.4367229097431
59568,1644.8554829998748
16415,1585.6359664964302
80090,1644.1156279731197
36779,1613.2913943380809
51363,1718.65862857224
158979,1609.7668901398674
91472,1639.1645462737956
177088,1605.4678867992266
139398,1643.3191993750586
1522,1629.7729531450257
147008,1667.759016575454
191425,1611.8439205456962
81475,1715.8469632193
180533,1679.48844227041
185511,1605.9985950161122
55384,1662.693396671007
150237,1671.1223760586136
12823,1628.5786882686598
196414,1625.8631831931732
97954,1649.1009616481251
38351,1591.3583296803963
82115,1660.2624572400005
27945,1655.3121341435344
142445,1644.0727599046506
141196,1691.958049809232
16128,1725.5862184605226
9393,1599.7844950306269
15667,1589.4374443165907
167040,1625.6354093480693
105220,1608.6780316688205
105552,1615.080211247486
51541,1699.7626731880157
16962,1659.3023738294903
182145,1659.4834407635817
54286,1637.3037958961872
45280,1667.6829953858462
15742,1630.754370813257
40654,1604.2355626952292
134793,1638.2616674025976
26363,1618.4321633088805
163983,1786.1348866757328
135244,1603.1634778821565
158139,1678.5916010803433
153655,1755.4283761279223
188875,1607.824869973151
159368,1628.7679043431
52197,1626.2986594404892
6049,1631.9828700563132
55951,1661.3831886708963
97614,1688.5085036078074
118265,1615.2669827991083
24908,1610.2091050282131
3368,1609.2501977622353
116203,1649.302543529589
192027,1664.026647054283
126401,1628.4471993949526
117379,1597.1972655932543
199590,1618.677478512159
42776,1736.8476580465406
95264,1713.4221884849155
99790,1635.417609861182
32058,1639.0777813755924
185345,1695.9766300250226
184249,1603.2471386953987
83331,1644.7269071131332
155259,1644.6163880756571
133577,1638.7593125364551
81262,1654.310376083611
175980,1676.6279025527997
138220,1642.294448386201
161497,1647.6439756738057
180694,1641.3424496245382
136605,1630.2579809549798
103320,1655.831509415656
113695,1602.0165404946968
35058,1614.9898572114105
98526,1621.4574694745545
15917,1619.1856397168915
190820,1650.791815485538
33184,1681.9085312442187
53770,1642.8294650026885
191073,1625.3487006911348
155534,1620.9812412838496
182556,1701.123862235823
186123,1728.6956897281168
28947,1621.028717704056
37773,1655.6686540795938
163807,1620.8021687305531
96886,1645.4696225277953
109329,1632.9858398391386
197333,1583.943780380449
67253,1684.2969158426324
182465,1613.0489577867831
19834,1662.9049224963155
111377,1637.8021491985974
18683,1627.2470757701751
55144,1605.253809388629
577,1741.6894597050948
157354,1677.343708520753
47209,1643.3444478500717
37620,1661.2321567554798
38175,1623.6472990787552
91181,1623.5441574004824
46330,1667.7745925345491
163066,1666.3344682479874
107088,1590.534205443519
50310,1694.233148167193
141486,1620.474436503264
3583,1686.98319130397
59466,1714.722410132675
114427,1604.3873145657944
131030,1670.0697557157862
61749,1616.7424279958716
173404,1642.830559041087
174673,1629.2434589118996
193032,1634.1747449494949
139637,1600.7907000070331
131074,1662.405803556153
45727,1733.0654031975582
143347,1604.0955888138976
195853,1589.9163493002006
133037,1612.2511409852789
71578,1604.1309646067702
35538,1615.851486232174
199043,1661.4503568595655
53004,1668.834104866563
55784,1667.849738955154
23613,1659.2649397101177
106864,1653.9188578354665
188183,1645.8156947476011
183702,1800.441696024394
191222,1612.3629865317716
39936,1605.6664849672443
117560,1622.7168623301732
89003,1711.5640712442612
71279,1633.334846694276
1663,1675.243907239442
89296,1592.8449859222562
164698,1665.6602653518064
159052,1693.0343263235222
86003,1647.8421690331688
87918,1785.401520477517
119253,1832.969984067693
152183,1639.3831500292558
179620,1625.9900439299522
136270,1620.7462761106897
83826,1620.7594630847748
187284,1632.7190064474055
196985,1634.4289977907267
34248,1697.9998460904872
116254,1639.0822917075864
62454,1740.337753559054
55312,1795.9596998107002
70789,1826.8365136271864
30068,1607.502992703567
159827,1645.464890371737
188843,1691.5525861834442
199777,1756.206397723217
57875,1646.3437752757882
191131,1636.7375734907612
126847,1622.9133510597571
185341,1648.9912801159323
105763,1623.568589822191
87767,1658.8393882436478
22440,1625.948845610168
35906,1657.2318978615697
158687,1629.0290519517816
136143,1686.8473245879193
10455,1614.6116253827563
9220,1690.3364359593895
45235,1603.1379958905334
51275,1649.6335352071844
168588,1677.4001806136844
55030,1613.7576591852849
193173,1775.6893837166676
32304,1624.330692921921
116734,1686.9110805743765
133684,1613.0533919885547
77722,1670.1410872905622
88884,1688.8388734919422
162440,1660.6369294132924
13590,1766.2419709586766
159600,1599.9151705344973
167853,1596.9621273135829
89608,1651.6317664279743
191377,1631.386806073812
111505,1679.4147387195028
84095,1643.4052579025106
180188,1611.0580412692766
177057,1584.483032902751
120046,1644.216300653326
41995,1628.0667389706048
173264,1604.9933955527235
46095,1671.5835030126032
67179,1715.056418777397
185192,1656.2075609014855
29831,1628.6813325821513
103792,1601.8868984592464
199572,1613.106281702785
76687,1600.0622383717232
59029,1616.890421264772
7910,1659.427940365818
105940,1670.2301322832268
116679,1658.911277516496
33237,1587.097166612281
28777,1672.424836471942
119597,1718.8037467341337
114830,1655.618939883825
70258,1712.373183119102
160301,1660.2766758128373
134335,1697.350886649367
161845,1658.0567048697658
32587,1639.873546534608
97445,1635.2528607423922
181495,1635.3233067791175
160508,1586.1867883075186
103089,1615.871108772835
41902,1654.696246902415
31555,1665.3239176511163
183875,1650.1581699654585
48726,1655.3063654302769
13027,1736.576607659397
116076,1674.3244459749008
174422,1652.5846738381244
156651,1631.2895860557303
7701,1611.6601483874497
20317,1638.871285124589
160516,1645.5894049096842
193290,1712.4128897944706
154852,1654.6962148898826
78852,1629.029733754137
87336,1660.549322022383
33040,1772.4911968676847
70515,1698.94251067422
135074,1618.3993741929064
23336,1633.124695961929
2830,1788.3798350107786
55690,1773.0709396826426
170886,1706.5547313915652
21037,1594.0543268912493
161919,1709.23806566087
187620,1633.2119024219824
4395,1601.6123721338938
115757,1652.6051606394976
121786,1645.239415313656
7026,1641.1325698054216
27870,1610.0705946360445
53140,1601.9931875013478
107336,1665.4975967646526
101468,1632.755057816991
155826,1620.5626925269585
82624,1663.0786131394752
45126,1636.2426287276794
70162,1641.8826502471911
19148,1651.2415698058353
23762,1637.1209948018868
16287,1673.3667103594353
44624,1749.8750347497412
88216,1668.2888699126593
60732,1612.7097384061256
65059,1602.203164559778
43679,1643.5308223895815
28586,1599.467069425823
194511,1660.918092990254
8348,1922.713313871536
114231,1619.0559006886513
6146,1693.647169726179
99894,1670.6355196485206
196519,1651.9626153382785
71221,1589.852684758425
82256,1708.8519131986316
162739,1693.981796439614
61065,1761.069258843594
59754,1620.4118930781297
130419,1613.3737541809662
166144,1702.5865075621898
97938,1638.2732227542149
68516,1610.1157487593534
60942,1628.6549299484748
156873,1634.146319161431
127103,1625.327474158312
194895,1693.464895838162
33775,1604.0497878321742
65679,1636.6602087256892
40540,1610.600190548471
124417,1620.5278130502882
153855,1755.4037021944505
69590,1614.918664289775
140945,1660.7473776099437
29058,1684.0799237756758
167000,1691.462774817963
29166,1726.4430330673842
68040,1633.432843310024
120454,1607.6791044823692
75576,1623.4583644866057
79801,1611.944212618788
94705,1639.3519169162878
141191,1616.0187111022642
192971,1644.9943778840466
169807,1608.5165022974409
134070,1699.860538573762
178999,1791.256953962437
92190,1619.9116356574052
179932,1646.2763045401018
5787,1616.7330679280878
75145,1657.8969533730665
63698,1735.5085032488018
10053,1632.4848147378705
86842,1684.382555538505
54997,1626.098948353822
131615,1606.0879006815048
133893,1658.3044222466451
35755,1625.727414725975
41687,1605.8851650027614
183326,1645.888029770465
167260,1666.2197655067723
187215,1625.0767531431416
189898,1754.096748819701
48253,1617.5417541156428
72680,1707.835087570135
132237,1670.5249709185414
96301,1591.264357922369
113657,1632.4096124183052
76840,1663.7698296523106
7340,1662.0832961938802
27860,1633.3895660008932
91028,1650.8850217762215
94306,1672.141504036113
155951,1586.7469275568562
9940,1607.055636568385
43282,1660.5055446875883
4,1625.3066754154577
196511,1691.8586189786267
32397,1647.3710295841863
79982,1648.8616641039216
67851,1647.2758844888235
99453,1683.0402223542037
113473,1645.2568107397374
105351,1770.23573178058
61009,1769.2540253742031
7937,1616.8771309140816
80782,1660.7377572648677
18412,1633.6284936526886
11122,1582.184814284669
182119,1600.3155518879355
119017,1762.666548879606
129286,1643.0793687383289
78910,1675.1495983179288
124803,1612.395869950975
62149,1606.953011064908
182036,1623.0069632633729
40312,1614.477787160742
178551,1653.1024659634277
183027,1580.159929925363
132302,1592.5755093500434
115892,1625.4899050410354
189987,1651.4998730551256
51877,1885.956730043437
9419,1658.479339937695
185051,1635.9971015220135
8127,1623.4985931587637
89430,1666.2954485635307
79544,1622.757407474194
48050,1730.1325557133382
18858,1636.9092256168433
134185,1600.5257448032646
75166,1611.3546730580251
60075,1610.6670681919088
180648,1652.1379695240269
102252,1610.2661281428511
117824,1605.822801634324
183980,1655.7323970307557
16904,1620.7127871477585
94631,1640.0975560937704
148,1621.4659510090569
101808,1621.9727862584696
33563,1634.7070347583665
26364,1687.933647215907
87352,1724.2732365071129
15874,1680.4410376173782
138708,1607.3378063022922
5171,1649.8843911797528
15004,1625.8422597610402
7696,1642.6521644453662
96733,1582.854624972486
50380,1635.2834679597431
98508,1602.3699180391814
90949,1721.5239314032294
164876,1561.5217875467467
84226,1668.0008404567366
107369,1704.389510508187
184244,1642.8227266633014
16036,1677.393721764831
73375,1677.6898660217469
33732,1745.3964939082894
45909,1657.9052177573788
28103,1627.5130156658954
35828,1649.2437084405155
107629,1653.320381414154
196742,1631.3052923911816
111272,1632.3123033237391
110245,1813.9027877907915
88622,1668.408881582092
4486,1656.7853520547935
57576,1691.815946867373
14537,1621.6413412894883
68107,1605.3145322930818
103160,1668.5343959885895
57377,1671.6960307174695
16395,1665.4896006405909
136859,1622.730681959228
5482,1675.5419136270878
113005,1605.0794402873826
196815,1601.6818088339278
127704,1591.1742981664086
134499,1635.1425010551443
73513,1665.923270943574
179208,1586.1707985496191
55806,1595.8611752778886
153256,1617.7530557320963
35631,1666.7921786043785
43008,1627.2445902766094
166984,1605.0953770461142
116273,1677.6183219120396
16805,1773.1844396480403
93542,1593.9107605682482
6419,1643.645727668077
54093,1644.850798682476
169475,1649.5874516969106
133434,1622.00434627768
131125,1583.0018910120052
157375,1737.8895395571144
10469,1642.2557148762005
198912,1707.3331282965416
79069,1633.131434706887
117847,1646.3044271733957
166721,1723.8497138205255
113293,1845.9226828325384
83616,1626.3615716170143
148277,1644.5056966685474
159909,1592.6308861052205
189729,1635.0684990871032
139586,1652.0467623403497
42460,1630.540785676252
16264,1602.362465562628
68240,1741.4173205418342
132318,1628.9794597967712
164261,1601.2947971331882
152031,1772.178035389283
14410,1590.344232882638
115636,1607.8228412256658
124340,1663.7352649802951
21064,1615.7147992818557
54957,1694.2563667565971
186064,1625.1676615751026
71716,1619.0275591505256
133718,1611.2705363201285
172693,1614.1169870682352
139062,1627.043044597959
186518,1643.3402482203514
161066,1668.7605996599848
159323,1643.6901932303715
57005,1616.7209463404072
189911,1595.806363941757
30852,1607.5053887814815
145015,1642.149840689267
118703,1796.5538390049355
84564,1687.4361444616472
149415,1659.681028747891
86757,1631.376609717369
134480,1721.139000758134
74251,1643.8219854720949
29955,1644.2298487715243
101642,1668.2554800702771
3254,1696.9734141198303
96924,1593.0276763368977
63703,1676.4509853426443
79978,1630.5711436684023
44452,1745.1437630008882
24428,1662.360831327884
137099,1668.4975331396167
188381,1717.5068584792268
87339,1641.8106623169658
19937,1694.5902407506985
182982,1628.7503432286287
81223,1661.5207107784572
83786,1642.1628214598602
193509,1762.992544027173
13599,1667.1104317850418
186779,1590.51717018883
158866,1682.5405402788172
130351,1636.1345257113956
158429,1660.7017208734012
14060,1638.4733483711032
63645,1622.3503315891617
5263,1786.2687266972396
127130,1810.2951900512105
2171,1663.5900247110512
83347,1806.2968845154733
73121,1621.7664429255403
189435,1583.8698282017124
20750,1636.005147629284
169889,1638.2224302354664
142414,1655.2059283259125
171968,1605.6386908790662
51102,1651.7498347443416
155657,1700.5809615410703
73881,1594.2596867363384
53706,1638.2263943658534
49774,1649.1356211853504
192917,1621.6497750795415
59147,1620.4983810298208
79388,1707.504040779537
52968,1643.132861360716
28842,1658.0301367885695
531,1771.2703634532518
186053,1648.1949740327684
51807,1624.8369610869952
110446,1692.03302497082
159991,1761.446099169362
78833,1639.3344862729512
140408,1625.1346491237837
30164,1619.6166030878776
143048,1627.628178899901
1702,1625.642343141142
155352,1616.7806407175829
184136,1633.3340770539987
91332,1675.0501528982425
139569,1670.9009508945885
105290,1675.573548314764
98009,1749.5427439052796
160862,1587.282996488459
13423,1675.6441767013814
96336,1658.7170025029409
93764,1633.811663668191
129991,1651.699921150834
33590,1709.4274618230845
22971,1630.0726684949766
77518,1629.5105525831796
20739,1774.6819103738885
42571,1572.4597750486305
59381,1637.9429303609973
196805,1686.2279759337944
160606,1648.495965357926
128718,1638.1909120144023
126027,1655.347952148741
62104,1641.859163991467
102830,1609.6656764875584
43858,1638.3766694937572
74728,1657.3823775074543
153333,1615.790241373931
20623,1631.7251585347278
15672,1601.3648999201064
147366,1659.4298704173111
781,1630.393605386728
140705,1569.5661489922825
195742,1666.2380680315252
100948,1656.1685438362292
142059,1600.2266240908252
24991,1687.9874912282542
33035,1583.3998824991472
196023,1615.7077764479127
162686,1577.806332955204
40988,1653.5606356324763
43978,1607.4927546307838
90704,1634.2610298175318
174653,1621.311700740754
131579,1654.3139311405448
164176,1667.2363522235412
31889,1626.7378683163508
83866,1642.7235084109698
139393,1692.011713739033
64462,1654.6976735915405
136033,1581.8686944558876
56967,1690.0514204655703
58902,1714.9293344492792
155640,1630.0307511152855
1950,1593.9502698325948
118382,1659.7475640311086
2002,1640.6565016565885
131196,1713.1485377042636
15782,1650.7620619737745
11869,1642.033069586778
103954,1625.0531865011951
80768,1634.6778178255574
91278,1690.3751780092834
138916,1620.7394820931413
101034,1643.6036780250245
10308,1767.0554018146222
67411,1609.1774719289326
6750,1609.0761777640246
191693,1624.616706924204
182844,1660.732350665358
150832,1620.782842875912
59159,1599.2503267450948
23237,1649.4754521303212
66151,1649.042988817186
186078,1588.7947407115507
7382,1610.983267874523
82031,1655.0323101743784
157718,1622.7356527446907
20779,1637.5561010085555
17175,1601.675081340865
190346,1677.7535441393495
49975,1622.2976542649976
71059,1670.61344690306
22140,1673.4039909425464
79315,1658.7892154321337
146546,1632.3470880138807
158267,1632.161763632853
43141,1695.779114900368
65520,1624.8917760195925
165124,1832.812357634182
158430,1710.846707707366
107566,1665.3867616062082
69758,1634.2370444816968
133974,1656.822859836106
47591,1657.7412142337637
121950,1634.054854494955
6631,1603.213629870621
35310,1623.144118273875
167117,1603.7310973951116
62614,1615.430048218984
101853,1580.0293747793944
24132,1653.8614922061154
162151,1611.0047156829155
108869,1631.8026315234936
160917,1597.9532249577596
77063,1645.1355592040472
111859,1654.3542584029788
159255,1618.2591606432184
17844,1676.1952814292993
148027,1619.9896429667515
177002,1652.0469717325495
73224,1792.0333856874222
53827,1703.1012134825094
28025,1601.24567706866
186253,1620.5281094451616
107712,1603.2913732003867
172680,1609.3727547415417
189588,1633.113121633883
69803,1634.4044971514968
21445,1602.635816724166
64461,1642.431910460831
90273,1703.2412755346304
152199,1675.2860178106675
172167,1653.556476834228
51961,1614.5778910771949
183500,1653.9367861884402
104895,1635.3413198681658
65264,1597.2968194193172
193973,1635.886235739774
177391,1675.6078404080356
84902,1615.4605793764356
168240,1631.788956376118
145920,1707.2457048548213
48333,1732.776450569968
81684,1663.0388265977692
157227,1700.6383663381234
22453,1645.5053665559883
86803,1604.9190937107455
180383,1721.5729988061432
122384,1616.7697490466803
93345,1663.8120875519885
165501,1612.0721435386706
140452,1616.590207556604
112509,1612.8575862625926
55731,1631.916928546095
118906,1642.7450104807674
14200,1625.271364832086
119880,1634.8207679233433
175378,1643.8078863113958
47099,1617.219544421111
10620,1648.5428272221202
103728,1636.8885816029444
189154,1741.2676485856732
25438,1684.945901300808
74109,1664.9943077735054
174017,1628.9028112131896
104135,1607.2603001136586
58918,1697.252870171247
132188,1694.8275438020285
75436,1626.6759753776307
41841,1646.8219837807392
124723,1619.4621342033886
17830,1636.2090849905333
133906,1580.7013980365127
11691,1653.9105797674858
100796,1698.4542028622463
94558,1654.4795980616714
86215,1610.8621511228737
128832,1650.0453107940934
12584,1630.045189771277
191216,1732.2885312650694
125755,1670.2452848648545
131387,1668.1874648711355
188069,1657.6800470985102
198346,1615.320706922789
127777,1597.9841193784628
104601,1735.689313617296
111540,1625.827466639941
158646,1575.4513104323912
131,1644.2725496330495
112885,1662.692085469483
31428,1640.986483128339
99322,1633.3520593396734
99409,1632.9665780339512
104577,1576.37639342101
153138,1623.682738996117
160244,1639.2571460709194
157923,1618.8101485901134
58986,1627.7836967543112
47938,1632.6881463031175
51188,1612.6318911522285
151758,1660.4244726040197
148263,1633.5519601271433
3536,1631.8056658163114
3305,1613.8338340166702
20728,1617.902583512174
53198,1653.0967913782813
179249,1607.5621438776654
190760,1645.1384267164065
183921,1642.282439266443
189309,1662.940279797937
77836,1618.646029889237
182630,1687.341740162576
87600,1639.2241550441306
74991,1649.944889813825
157061,1664.4443498399835
129844,1705.7493685009265
75822,1640.747342571098
190791,1639.670773944281
66021,1709.2220115263035
85198,1707.2895023709548
174985,1610.9743997005205
147883,1741.1882397237898
190177,1602.508495187772
31303,1632.7636162510712
30084,1698.9309487823728
29053,1587.9922282770567
12145,1631.5648777140304
21097,1628.9148546256574
195512,1694.3337846324548
132397,1633.211476273034
157924,1629.3548218847525
171426,1583.191596213223
78828,1641.1085217423015
59901,1602.9651634107097
152353,1628.243689442043
1684,1672.1861719340338
33103,1791.0435685169423
109854,1668.7476496282427
79850,1668.411226857119
162702,1785.684496278361
14414,1648.3335887738606
154188,1599.876081772524
182125,1630.0115967330485
42663,1686.9324391702814
115388,1586.898142039482
121802,1671.030508953189
23388,1626.7436234524034
190404,1615.979491966746
120381,1619.4085433949929
86648,1642.5024927918544
99002,1675.074917861627
45063,1636.769367833112
32741,1682.908733187884
83979,1660.976837649222
150164,1671.5349893501025
126042,1663.7426326023133
112255,1757.3261275850757
110312,1606.1561632504545
149407,1762.2306552270966
15273,1661.7204697359828
171531,1668.7910945424685
86197,1633.1244198708314
170043,1648.3032328088411
162729,1618.5453283685065
88750,1636.3573186617173
69971,1632.2905872334543
50956,1609.6920527391926
27986,1649.9984529430428
134674,1641.7338297748258
121557,1647.436290153698
166106,1642.4398314126736
6866,1601.5279889062504
152794,1588.3353671266927
173952,1721.795611374951
112062,1594.3304269631124
178550,1701.6016077178097
147718,1692.377686898987
46329,1597.4796474924808
120654,1614.5199912718565
172019,1612.9752941984657
96046,1579.9088199756693
156209,1615.257986574623
106761,1635.1011489803657
112495,1609.40925116618
160827,1614.3589156692587
49869,1597.8225007605984
182725,1636.0235547559046
92245,1645.7644126952407
8916,1654.8931209107673
26553,1626.7775510770073
39357,1657.3322216232286
198483,1586.6295869943576
124358,1653.4401915282697
64150,1641.371026208631
28556,1606.8292759679678
26463,1770.171237903368
68288,1625.8450501660427
56731,1669.370638150603
10253,1634.896490466234
165343,1573.9735791320356
106022,1636.5874934363646
90871,1646.8324802403504
137582,1649.6505139156352
88633,1666.8049679842136
149172,1582.0879966456887
153920,1696.7597354119866
194592,1606.900944379651
185508,1652.2451607893731
191420,1611.7817279066785
4633,1632.8288978604303
104536,1738.2205112629083
190894,1665.78046817756
94242,1641.2094956019057
50938,1591.3675762223045
86671,1628.4045002971664
13038,1619.895678525806
91964,1652.5329295438294
30940,1716.650345588116
149857,1655.4132527808813
103215,1708.9685704571689
120834,1602.994146095144
103119,1688.2074796570732
79955,1575.8387334015454
115984,1635.809916820595
20390,1618.5634355290213
64655,1732.2494093170558
107802,1734.8898462643958
56878,1665.316142753771
127621,1635.439493939333
122926,1664.40321801574
2642,1598.3382373342329
97925,1592.25062421147
179431,1620.6378729533235
80730,1619.0804847492411
149324,1684.1281159890514
141911,1635.2571602428773
166389,1665.6876065510476
33436,1640.9157598367665
148353,1570.277082306474
160953,1702.3324307745906
88255,1638.946164543027
60698,1643.1014975745795
96802,1664.5775692805323
9190,1582.0626051243855
165814,1699.6890572830494
65146,1702.4181186838282
185325,1625.8220460407044
196417,1669.0303788921267
83024,1678.692326937591
145554,1619.691848699317
155551,1783.2609985668926
37549,1617.6710656169842
135696,1641.6766612218669
77748,1633.2170224191534
16574,1643.5204463670325
88572,1583.680844161092
162100,1599.648212005476
122044,1604.390460554342
87900,1613.278902537226
100934,1670.8819508252009
95201,1587.5254693697716
39819,1772.2287530624617
40655,1624.110339114275
9290,1723.933549547137
171814,1635.5637171029125
190369,1641.887852256562
44366,1640.498400148225
190283,1631.6503109287685
13555,1671.1724668977358
181781,1624.0172797182558
174027,1609.2577030301238
183343,1668.7376936425476
100511,1621.6355958149456
10456,1613.8159126230428
186367,1771.1614515223307
199124,1670.5021251834405
124718,1594.7613804388548
193831,1750.4069599206082
146603,1682.1038437201585
4769,1648.4492306358463
62339,1658.6918219861732
107769,1727.305477610048
171016,1717.0476264442043
19562,1731.003216622544
96111,1672.263996855591
162558,1647.1186842951008
25353,1636.520475714002
38904,1665.763401711396
56201,1658.0438747835358
137349,1731.8107075817131
6383,1838.4786919676887
91070,1643.2655667726733
19294,1670.0697919958034
66657,1639.2520306220613
45299,1707.127578370573
91560,1643.749336340966
130889,1684.9807341577914
104733,1729.6228799000785
112988,1644.184566975414
114262,1816.1602810766456
11924,1773.3000119223998
137298,1751.8950518800611
55072,1766.0674036278722
134724,1633.9146548600845
168986,1574.9749907164658
136023,1660.2733047734434
109580,1690.2356750960691
51855,1790.647701424641
16493,1630.1198941409414
10435,1663.6756590844657
88033,1611.9964735086678
197628,1614.23148751411
86107,1615.1451460772194
71424,1740.4464075828928
72553,1699.92690616922
178953,1624.687511374456
154911,1619.6722314901656
41747,1659.8562826102304
38854,1630.860366656607
138245,1605.1564613867208
42328,1620.5051416869137
35152,1668.641725845495
136844,1679.9134095743968
115168,1658.658658046934
155125,1653.2576923419406
96817,1740.031938091427
30576,1608.1882211827526
124451,1630.6350629923827
41372,1716.0719140136523
83673,1656.5003668455818
135335,1644.8966211013762
81202,1654.6703002253116
146243,1618.9918862970726
139071,1633.8804851576035
10129,1626.467791918671
168589,1675.0916769352489
53130,1671.1246410624278
134272,1632.0091081633534
74215,1614.0435173913618
196849,1622.477455715372
123030,1609.7154991240452
176741,1599.3084533154722
178163,1632.7398577984832
97612,1672.9028003138235
8793,1605.5658889950812
153721,1637.978602374373
154489,1644.392756679167
58306,1652.3526319351718
36420,1680.6602049377673
123717,1652.0982492069422
37971,1649.506474981967
47816,1690.0140213166078
16528,1592.2598508382375
55406,1615.640909055533
99715,1599.032941784583
112762,1645.6379368924283
109698,1661.4553263116047
188899,1654.14112321193
151471,1655.597547040806
63831,1670.913083930203
135620,1631.5138176353382
118084,1721.948006108452
44767,1652.920367104381
12285,1657.7878485644
72493,1636.360633699356
24333,1616.847906997812
25083,1810.3187607719567
115141,1610.6667987909896
152208,1619.3078858222289
141998,1735.9156342565204
95089,1634.9186207581467
3618,1594.458870116594
112918,1625.797670967349
92215,1648.5896580896822
80093,1631.4228195667015
195299,1670.0945060080371
33199,1620.4290120231526
26377,1608.037921530883
124933,1723.8694086118046
176271,1772.0611950897803
188309,1693.576172973743
187589,1646.174758476584
115876,1621.6180354209496
140226,1640.3968488500782
194752,1704.6257847510296
104739,1614.8649137910195
57184,1625.0181328915803
91031,1696.8772820221118
127606,1653.3056932210206
197565,1738.953469602084
88859,1654.6859705771851
54785,1722.2692228457847
108143,1668.622870967106
35172,1612.6049939381369
115000,1645.68326500543
44424,1635.8581125045876
33866,1643.8569157308232
71165,1731.3007745495704
134706,1747.3010656199035
129654,1634.4411710165152
60725,1575.9607726213649
148825,1591.9700599520404
168756,1603.0531091921566
11491,1756.8094090146287
64392,1624.6077167503158
67182,1665.794480382262
67304,1575.61384028338
6709,1624.4898738449535
17203,1601.4257606793342
40143,1714.9901287764071
28170,1623.3738434294628
100897,1748.047504007574
117841,1579.3338075161982
148982,1627.5846185857142
74114,1622.164236778773
18922,1638.6782605333
162709,1613.3332783604396
82636,1630.3149122911277
110657,1654.5141555900102
6439,1618.2537516683406
73127,1706.553649051806
49915,1657.0491237545425
177904,1591.737392723889
83956,1654.3252424544517
79486,1665.0996956405722
151786,1683.3125653732718
6835,1663.487602565698
35457,1674.7736330352325
161392,1645.803005981435
101271,1662.7079626666318
105553,1599.624275000413
148255,1647.0017809468566
102954,1620.8812782381772
35273,1805.934341919022
105716,1657.6163368400978
14468,1669.137310467812
28735,1649.0424135126946
176496,1667.491964209377
129891,1619.1609188268292
51669,1589.1020721465195
42629,1636.6290149961887
56988,1680.0980003057314
40696,1591.269403241675
131422,1658.4886121490858
28080,1638.2778853891464
31251,1855.7418002834656
67783,1752.232339417958
66607,1637.2975915439067
168362,1647.3348740432891
104626,1722.5465870612318
33789,1621.5652816865577
37729,1654.391976336001
104118,1638.8053210796704
103805,1612.547411594349
30219,1696.3257167986153
100238,1738.0834836418758
28787,1702.8676132062187
